  x,y,z,rho,u,v,w,p
     2.881360,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.050850,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.220340,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.389830,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.559320,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.728810,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.898310,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.067800,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.237290,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.406780,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.576270,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.745760,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.915250,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.084750,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.254240,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.423730,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.593220,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.762710,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.932200,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.101700,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.271190,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.440680,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.610170,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.779660,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.949150,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.118640,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.288140,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.457630,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.627120,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.796610,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.966100,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.135590,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.305090,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.474580,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.644070,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.813560,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.983050,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.152540,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.322030,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.491530,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.661020,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.830510,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    10.000000,      3.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.169490,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.338980,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.508470,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.677970,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.847460,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.016950,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.186440,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.355930,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.525420,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.694920,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.864410,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.033900,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.203390,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.372880,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.542370,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.711860,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.881360,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.050850,      0.000800,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.220340,      0.014820,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.389830,      0.045420,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.559320,      0.090440,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.728810,      0.146700,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.898310,      0.210230,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.067800,      0.276570,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.237290,      0.341040,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.406780,      0.399090,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.576270,      0.446640,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.745760,      0.480330,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.915250,      0.497790,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.084750,      0.497790,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.254240,      0.480330,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.423730,      0.446640,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.593220,      0.399090,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.762710,      0.341040,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.932200,      0.276570,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.101700,      0.210230,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.271190,      0.146700,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.440680,      0.090440,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.610170,      0.045420,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.779660,      0.014820,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.949150,      0.000800,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.118640,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.288140,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.457630,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.627120,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.796610,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.966100,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.135590,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.305090,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.474580,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.644070,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.813560,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.983050,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.152540,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.322030,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.491530,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.661020,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.830510,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    10.000000,      0.000000,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.169490,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.338980,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.508470,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.677970,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.847460,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.016950,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.186440,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.355930,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.525420,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.694920,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.864410,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.033900,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.203390,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.372880,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.542370,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.711860,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.881360,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.050850,      0.158653,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.220340,      0.171935,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.389830,      0.200924,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.559320,      0.243575,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.728810,      0.296874,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.898310,      0.357060,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.067800,      0.419908,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.237290,      0.480985,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.406780,      0.535980,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.576270,      0.581027,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.745760,      0.612944,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.915250,      0.629485,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.084750,      0.629485,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.254240,      0.612944,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.423730,      0.581027,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.593220,      0.535980,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.762710,      0.480985,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.932200,      0.419908,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.101700,      0.357060,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.271190,      0.296874,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.440680,      0.243575,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.610170,      0.200924,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.779660,      0.171935,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.949150,      0.158653,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.118640,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.288140,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.457630,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.627120,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.796610,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.966100,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.135590,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.305090,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.474580,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.644070,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.813560,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.983050,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.152540,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.322030,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.491530,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.661020,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.830510,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    10.000000,      0.157895,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.169490,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.338980,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.508470,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.677970,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.847460,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.016950,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.186440,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.355930,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.525420,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.694920,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.864410,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.033900,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.203390,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.372880,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.542370,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.711860,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.881360,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.050850,      0.316505,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.220340,      0.329049,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.389830,      0.356428,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.559320,      0.396709,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.728810,      0.447047,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.898310,      0.503890,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.067800,      0.563247,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.237290,      0.620931,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.406780,      0.672870,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.576270,      0.715415,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.745760,      0.745558,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.915250,      0.761181,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.084750,      0.761181,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.254240,      0.745558,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.423730,      0.715415,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.593220,      0.672870,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.762710,      0.620931,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.932200,      0.563247,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.101700,      0.503890,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.271190,      0.447047,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.440680,      0.396709,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.610170,      0.356428,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.779660,      0.329049,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.949150,      0.316505,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.118640,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.288140,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.457630,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.627120,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.796610,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.966100,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.135590,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.305090,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.474580,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.644070,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.813560,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.983050,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.152540,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.322030,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.491530,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.661020,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.830510,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    10.000000,      0.315789,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.169490,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.338980,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.508470,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.677970,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.847460,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.016950,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.186440,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.355930,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.525420,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.694920,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.864410,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.033900,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.203390,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.372880,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.542370,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.711860,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.881360,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.050850,      0.474358,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.220340,      0.486164,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.389830,      0.511933,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.559320,      0.549844,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.728810,      0.597221,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.898310,      0.650720,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.067800,      0.706585,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.237290,      0.760876,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.406780,      0.809760,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.576270,      0.849802,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.745760,      0.878173,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.915250,      0.892876,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.084750,      0.892876,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.254240,      0.878173,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.423730,      0.849802,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.593220,      0.809760,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.762710,      0.760876,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.932200,      0.706585,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.101700,      0.650720,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.271190,      0.597221,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.440680,      0.549844,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.610170,      0.511933,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.779660,      0.486164,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.949150,      0.474358,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.118640,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.288140,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.457630,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.627120,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.796610,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.966100,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.135590,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.305090,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.474580,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.644070,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.813560,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.983050,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.152540,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.322030,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.491530,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.661020,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     9.830510,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    10.000000,      0.473684,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.169490,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.338980,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.508470,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.677970,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.847460,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.016950,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.186440,      0.631579,      0.100000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
